Metric,Metric Id,Item,Item Id,Region,Region Id,Partner Region,Partner Region Id,Unit,Unit Id,Frequency,Frequency Id,Start Date,End Date,Value,Source
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,Northwest Territories,10561,,,percent,103,monthly,6,6/1/2014,6/30/2014,100.2805189,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,Northwest Territories,10561,,,percent,103,monthly,6,7/1/2014,7/31/2014,99.22265256,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,Northwest Territories,10561,,,percent,103,monthly,6,8/1/2014,8/31/2014,104.4794929,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,Northwest Territories,10561,,,percent,103,monthly,6,9/1/2014,9/30/2014,146.4657049,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,Northwest Territories,10561,,,percent,103,monthly,6,10/1/2014,10/31/2014,121.5298003,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,Northwest Territories,10561,,,percent,103,monthly,6,11/1/2014,11/30/2014,100,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,Northwest Territories,10561,,,percent,103,monthly,6,12/1/2014,12/31/2014,100,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,Northwest Territories,10561,,,percent,103,monthly,6,1/1/2015,1/31/2015,100,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,Northwest Territories,10561,,,percent,103,monthly,6,2/1/2015,2/28/2015,100,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,Northwest Territories,10561,,,percent,103,monthly,6,3/1/2015,3/31/2015,100.7665709,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,Northwest Territories,10561,,,percent,103,monthly,6,4/1/2015,4/30/2015,106.5424925,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,Northwest Territories,10561,,,percent,103,monthly,6,5/1/2015,5/31/2015,96.9814378,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,Northwest Territories,10561,,,percent,103,monthly,6,6/1/2015,6/30/2015,96.77143682,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,Northwest Territories,10561,,,percent,103,monthly,6,7/1/2015,7/31/2015,99.6497695,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,Northwest Territories,10561,,,percent,103,monthly,6,8/1/2015,8/31/2015,101.0505779,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,Northwest Territories,10561,,,percent,103,monthly,6,9/1/2015,9/30/2015,117.495313,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,Northwest Territories,10561,,,percent,103,monthly,6,10/1/2015,10/31/2015,122.2817312,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,Northwest Territories,10561,,,percent,103,monthly,6,11/1/2015,11/30/2015,100,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,Northwest Territories,10561,,,percent,103,monthly,6,12/1/2015,12/31/2015,100,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,Northwest Territories,10561,,,percent,103,monthly,6,1/1/2016,1/31/2016,100,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,Northwest Territories,10561,,,percent,103,monthly,6,2/1/2016,2/29/2016,100,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,Northwest Territories,10561,,,percent,103,monthly,6,3/1/2016,3/31/2016,102.8846933,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,Northwest Territories,10561,,,percent,103,monthly,6,4/1/2016,4/30/2016,108.5627286,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,Northwest Territories,10561,,,percent,103,monthly,6,5/1/2016,5/31/2016,96.19433252,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,Northwest Territories,10561,,,percent,103,monthly,6,6/1/2016,6/30/2016,91.78003339,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,Northwest Territories,10561,,,percent,103,monthly,6,7/1/2016,7/31/2016,90.72278572,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,Northwest Territories,10561,,,percent,103,monthly,6,8/1/2016,8/31/2016,98.906778,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,Northwest Territories,10561,,,percent,103,monthly,6,9/1/2016,9/30/2016,169.1706824,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,Northwest Territories,10561,,,percent,103,monthly,6,10/1/2016,10/31/2016,137.6452529,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,Northwest Territories,10561,,,percent,103,monthly,6,11/1/2016,11/30/2016,100,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,Northwest Territories,10561,,,percent,103,monthly,6,12/1/2016,12/31/2016,100,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,Northwest Territories,10561,,,percent,103,monthly,6,1/1/2017,1/31/2017,100,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,Northwest Territories,10561,,,percent,103,monthly,6,2/1/2017,2/28/2017,100,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,Northwest Territories,10561,,,percent,103,monthly,6,3/1/2017,3/31/2017,101.4251932,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,Northwest Territories,10561,,,percent,103,monthly,6,4/1/2017,4/30/2017,115.7070166,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,Northwest Territories,10561,,,percent,103,monthly,6,5/1/2017,5/31/2017,99.18979882,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,Northwest Territories,10561,,,percent,103,monthly,6,6/1/2017,6/30/2017,101.2506059,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,Northwest Territories,10561,,,percent,103,monthly,6,7/1/2017,7/31/2017,102.4565779,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,Northwest Territories,10561,,,percent,103,monthly,6,8/1/2017,8/31/2017,101.0946656,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,Northwest Territories,10561,,,percent,103,monthly,6,9/1/2017,9/30/2017,143.2967305,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,Northwest Territories,10561,,,percent,103,monthly,6,10/1/2017,10/31/2017,133.672522,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,Northwest Territories,10561,,,percent,103,monthly,6,11/1/2017,11/30/2017,100,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,Northwest Territories,10561,,,percent,103,monthly,6,12/1/2017,12/31/2017,100,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,Northwest Territories,10561,,,percent,103,monthly,6,1/1/2018,1/31/2018,100,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,Northwest Territories,10561,,,percent,103,monthly,6,2/1/2018,2/28/2018,100,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,Northwest Territories,10561,,,percent,103,monthly,6,3/1/2018,3/31/2018,102.6233194,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,Northwest Territories,10561,,,percent,103,monthly,6,4/1/2018,4/30/2018,112.0459754,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,Northwest Territories,10561,,,percent,103,monthly,6,5/1/2018,5/31/2018,104.1345237,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,Northwest Territories,10561,,,percent,103,monthly,6,6/1/2018,6/30/2018,98.56882628,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,Northwest Territories,10561,,,percent,103,monthly,6,7/1/2018,7/31/2018,103.4276982,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,Northwest Territories,10561,,,percent,103,monthly,6,8/1/2018,8/31/2018,115.3239119,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,Northwest Territories,10561,,,percent,103,monthly,6,9/1/2018,9/30/2018,178.1356096,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,Northwest Territories,10561,,,percent,103,monthly,6,10/1/2018,10/31/2018,129.0878178,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,Northwest Territories,10561,,,percent,103,monthly,6,11/1/2018,11/30/2018,100,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,Northwest Territories,10561,,,percent,103,monthly,6,12/1/2018,12/31/2018,100,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,Northwest Territories,10561,,,percent,103,monthly,6,1/1/2019,1/31/2019,100,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,Northwest Territories,10561,,,percent,103,monthly,6,2/1/2019,2/28/2019,100,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,Northwest Territories,10561,,,percent,103,monthly,6,3/1/2019,3/31/2019,100.6130167,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,Northwest Territories,10561,,,percent,103,monthly,6,4/1/2019,4/30/2019,113.1725393,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,Northwest Territories,10561,,,percent,103,monthly,6,5/1/2019,5/31/2019,110.7367276,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,Northwest Territories,10561,,,percent,103,monthly,6,6/1/2019,6/30/2019,112.5151832,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,Northwest Territories,10561,,,percent,103,monthly,6,7/1/2019,7/31/2019,113.5476944,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,Northwest Territories,10561,,,percent,103,monthly,6,8/1/2019,8/31/2019,138.9926226,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,Northwest Territories,10561,,,percent,103,monthly,6,9/1/2019,9/30/2019,189.4326506,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,Northwest Territories,10561,,,percent,103,monthly,6,10/1/2019,10/31/2019,144.6946448,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,Northwest Territories,10561,,,percent,103,monthly,6,11/1/2019,11/30/2019,100,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,Northwest Territories,10561,,,percent,103,monthly,6,12/1/2019,12/31/2019,100,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,Northwest Territories,10561,,,percent,103,monthly,6,1/1/2020,1/31/2020,100,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,Northwest Territories,10561,,,percent,103,monthly,6,2/1/2020,2/29/2020,100,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,Northwest Territories,10561,,,percent,103,monthly,6,3/1/2020,3/31/2020,103.464826,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,Northwest Territories,10561,,,percent,103,monthly,6,4/1/2020,4/30/2020,119.7916047,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,Northwest Territories,10561,,,percent,103,monthly,6,5/1/2020,5/31/2020,111.1839069,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,Northwest Territories,10561,,,percent,103,monthly,6,6/1/2020,6/30/2020,104.8799611,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,Northwest Territories,10561,,,percent,103,monthly,6,7/1/2020,7/31/2020,105.6522557,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,Northwest Territories,10561,,,percent,103,monthly,6,8/1/2020,8/31/2020,101.1875415,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,Northwest Territories,10561,,,percent,103,monthly,6,9/1/2020,9/30/2020,173.4947829,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,Northwest Territories,10561,,,percent,103,monthly,6,10/1/2020,10/31/2020,121.5014789,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,Northwest Territories,10561,,,percent,103,monthly,6,11/1/2020,11/30/2020,100,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,Northwest Territories,10561,,,percent,103,monthly,6,12/1/2020,12/31/2020,100,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,Northwest Territories,10561,,,percent,103,monthly,6,1/1/2021,1/31/2021,100,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,Nova Scotia,10562,,,percent,103,monthly,6,1/1/2003,1/31/2003,107.7804173,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,Nova Scotia,10562,,,percent,103,monthly,6,2/1/2003,2/28/2003,105.6958227,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,Nova Scotia,10562,,,percent,103,monthly,6,3/1/2003,3/31/2003,114.3423328,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,Nova Scotia,10562,,,percent,103,monthly,6,4/1/2003,4/30/2003,98.15158146,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,Nova Scotia,10562,,,percent,103,monthly,6,5/1/2003,5/31/2003,76.21425485,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,Nova Scotia,10562,,,percent,103,monthly,6,6/1/2003,6/30/2003,101.8249908,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,Nova Scotia,10562,,,percent,103,monthly,6,7/1/2003,7/31/2003,97.66808926,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,Nova Scotia,10562,,,percent,103,monthly,6,8/1/2003,8/31/2003,102.5588802,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,Nova Scotia,10562,,,percent,103,monthly,6,9/1/2003,9/30/2003,91.82935124,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,Nova Scotia,10562,,,percent,103,monthly,6,10/1/2003,10/31/2003,97.98517046,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,Nova Scotia,10562,,,percent,103,monthly,6,11/1/2003,11/30/2003,120.1864692,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,Nova Scotia,10562,,,percent,103,monthly,6,12/1/2003,12/31/2003,114.6185959,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,Nova Scotia,10562,,,percent,103,monthly,6,1/1/2004,1/31/2004,110.4895603,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,Nova Scotia,10562,,,percent,103,monthly,6,2/1/2004,2/29/2004,121.7000343,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,Nova Scotia,10562,,,percent,103,monthly,6,3/1/2004,3/31/2004,145.3992632,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,Nova Scotia,10562,,,percent,103,monthly,6,4/1/2004,4/30/2004,108.0907737,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,Nova Scotia,10562,,,percent,103,monthly,6,5/1/2004,5/31/2004,89.86052475,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,Nova Scotia,10562,,,percent,103,monthly,6,6/1/2004,6/30/2004,97.9265379,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,Nova Scotia,10562,,,percent,103,monthly,6,7/1/2004,7/31/2004,99.07705122,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,Nova Scotia,10562,,,percent,103,monthly,6,8/1/2004,8/31/2004,99.08378516,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,Nova Scotia,10562,,,percent,103,monthly,6,9/1/2004,9/30/2004,105.8688253,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,Nova Scotia,10562,,,percent,103,monthly,6,10/1/2004,10/31/2004,99.1380692,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,Nova Scotia,10562,,,percent,103,monthly,6,11/1/2004,11/30/2004,147.1330233,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,Nova Scotia,10562,,,percent,103,monthly,6,12/1/2004,12/31/2004,144.2816959,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,Nova Scotia,10562,,,percent,103,monthly,6,1/1/2005,1/31/2005,109.9156943,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,Nova Scotia,10562,,,percent,103,monthly,6,2/1/2005,2/28/2005,107.4922588,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,Nova Scotia,10562,,,percent,103,monthly,6,3/1/2005,3/31/2005,96.52537498,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,Nova Scotia,10562,,,percent,103,monthly,6,4/1/2005,4/30/2005,102.0553154,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,Nova Scotia,10562,,,percent,103,monthly,6,5/1/2005,5/31/2005,100.8717702,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,Nova Scotia,10562,,,percent,103,monthly,6,6/1/2005,6/30/2005,104.2578348,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,Nova Scotia,10562,,,percent,103,monthly,6,7/1/2005,7/31/2005,100.6284611,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,Nova Scotia,10562,,,percent,103,monthly,6,8/1/2005,8/31/2005,97.80323145,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,Nova Scotia,10562,,,percent,103,monthly,6,9/1/2005,9/30/2005,99.11292856,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,Nova Scotia,10562,,,percent,103,monthly,6,10/1/2005,10/31/2005,99.92790328,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,Nova Scotia,10562,,,percent,103,monthly,6,11/1/2005,11/30/2005,99.84659863,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,Nova Scotia,10562,,,percent,103,monthly,6,12/1/2005,12/31/2005,111.4883801,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,Nova Scotia,10562,,,percent,103,monthly,6,1/1/2006,1/31/2006,88.34564102,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,Nova Scotia,10562,,,percent,103,monthly,6,2/1/2006,2/28/2006,99.02149429,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,Nova Scotia,10562,,,percent,103,monthly,6,3/1/2006,3/31/2006,75.44169688,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,Nova Scotia,10562,,,percent,103,monthly,6,4/1/2006,4/30/2006,104.3613714,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,Nova Scotia,10562,,,percent,103,monthly,6,5/1/2006,5/31/2006,96.92365899,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,Nova Scotia,10562,,,percent,103,monthly,6,6/1/2006,6/30/2006,100.7168339,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,Nova Scotia,10562,,,percent,103,monthly,6,7/1/2006,7/31/2006,107.1111426,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,Nova Scotia,10562,,,percent,103,monthly,6,8/1/2006,8/31/2006,101.6396155,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,Nova Scotia,10562,,,percent,103,monthly,6,9/1/2006,9/30/2006,97.80124313,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,Nova Scotia,10562,,,percent,103,monthly,6,10/1/2006,10/31/2006,102.6099983,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,Nova Scotia,10562,,,percent,103,monthly,6,11/1/2006,11/30/2006,99.6804409,"FEWS NET ET Anomaly, Gro Intelligence"
Evapotranspiration difference from 10-yr median (2003-2013),15852239,Evapotranspiration,4395,Nova Scotia,10562,,,percent,103,monthly,6,12/1/2006,12/31/2006,103.9254188,"FEWS NET ET Anomaly, Gro Intelligence"
